initial_search_query,query,position,link,displayLink,site_probability
online therapy,cognitive behavioral therapy,10,https://www.drugabuse.gov/publications/principles-drug-addiction-treatment-research-based-guide-third-edition/evidence-based-approaches-to-drug-addiction-treatment/behavioral-therapies/cognitive-behavioral-therapy,www.drugabuse.gov,0.00016144701108209423
online therapy,online therapy app,1,https://www.verywellmind.com/best-online-therapy-4691206,www.verywellmind.com,0.00011474305570160869
online therapy,online therapy app,2,https://www.talkspace.com/,www.talkspace.com,6.556746040091926e-05
online therapy,online therapy app,3,https://apps.apple.com/us/app/betterhelp-online-counseling/id995252384,apps.apple.com,4.917559530068944e-05
online therapy,online therapy app,4,https://www.apa.org/monitor/2017/02/online-therapy,www.apa.org,2.6226984160367702e-05
online therapy,online therapy app,5,https://www.health.com/condition/infectious-diseases/coronavirus/virtual-therapy-mental-health-apps,www.health.com,2.294861114032174e-05
online therapy,online therapy app,6,https://www.shape.com/lifestyle/mind-and-body/best-therapy-mental-health-apps,www.shape.com,1.6391865100229814e-05
online therapy,online therapy app,7,https://www.nytimes.com/wirecutter/reviews/online-therapy-services/,www.nytimes.com,1.3113492080183851e-05
online therapy,online therapy app,8,https://www.psycom.net/25-best-mental-health-apps,www.psycom.net,9.835119060137888e-06
online therapy,online therapy app,9,https://play.google.com/store/apps/details?id=com.betterhelp&hl=en_US&gl=US,play.google.com,6.5567460400919255e-06
online therapy,online therapy app,10,https://www.betterhelp.com/,www.betterhelp.com,3.2783730200459628e-06
online therapy,massage therapy school,1,https://www.massagetherapylicense.org/education/massage-therapy-schools/,www.massagetherapylicense.org,0.0016482493677212181
online therapy,massage therapy school,2,http://www.bodywisdomschool.com/,www.bodywisdomschool.com,0.0009418567815549818
online therapy,massage therapy school,3,https://floridasmassagetherapy.gov/education-and-training-programs/,floridasmassagetherapy.gov,0.0007063925861662363
online therapy,massage therapy school,4,https://nhi.edu/massage-school-programs/nhi-school-of-massage-therapy,nhi.edu,0.0003767427126219927
online therapy,massage therapy school,5,https://bancroftsmt.com/,bancroftsmt.com,0.00032964987354424367
online therapy,massage therapy school,6,https://www.amtamassage.org/find-massage-school/,www.amtamassage.org,0.00023546419538874545
online therapy,massage therapy school,7,https://www.ivytech.edu/therapeutic-massage/,www.ivytech.edu,0.00018837135631099636
online therapy,massage therapy school,8,https://www.northwestcareercollege.edu/massage-therapy.html,www.northwestcareercollege.edu,0.00014127851723324725
online therapy,massage therapy school,9,https://www.uscareerinstitute.edu/online-massage-therapy-school,www.uscareerinstitute.edu,9.418567815549818e-05
online therapy,massage therapy school,10,https://www.massageschoolpittsburgh.com/,www.massageschoolpittsburgh.com,4.709283907774909e-05
